Date,Species,Trap,Latitude,Longitude,WnvPresent,year,month,day,day_of_year,week
2007-08-01,CULEX PIPIENS,T115,41.673408,-87.599862,0,2007,8,1,213,31
2007-08-01,CULEX PIPIENS,T115,41.673408,-87.599862,0,2007,8,1,213,31
2007-08-01,CULEX PIPIENS,T115,41.673408,-87.599862,0,2007,8,1,213,31
2007-08-01,CULEX SALINARIUS,T115,41.673408,-87.599862,0,2007,8,1,213,31
2007-08-01,CULEX TERRITANS,T115,41.673408,-87.599862,0,2007,8,1,213,31
2007-08-01,CULEX PIPIENS/RESTUANS,T138,41.726465000000005,-87.585413,1,2007,8,1,213,31
2007-08-01,CULEX PIPIENS/RESTUANS,T138,41.726465000000005,-87.585413,0,2007,8,1,213,31
2007-08-01,CULEX PIPIENS/RESTUANS,T138,41.726465000000005,-87.585413,0,2007,8,1,213,31
2007-08-01,CULEX PIPIENS/RESTUANS,T138,41.726465000000005,-87.585413,0,2007,8,1,213,31
2007-08-01,CULEX PIPIENS/RESTUANS,T138,41.726465000000005,-87.585413,0,2007,8,1,213,31
2007-08-01,CULEX PIPIENS/RESTUANS,T138,41.726465000000005,-87.585413,0,2007,8,1,213,31
2007-08-01,CULEX RESTUANS,T138,41.726465000000005,-87.585413,0,2007,8,1,213,31
2007-08-01,CULEX RESTUANS,T138,41.726465000000005,-87.585413,0,2007,8,1,213,31
2007-08-01,CULEX RESTUANS,T138,41.726465000000005,-87.585413,0,2007,8,1,213,31
2007-08-01,CULEX RESTUANS,T138,41.726465000000005,-87.585413,0,2007,8,1,213,31
2007-08-01,CULEX RESTUANS,T138,41.726465000000005,-87.585413,0,2007,8,1,213,31
2007-08-01,CULEX PIPIENS,T138,41.726465000000005,-87.585413,0,2007,8,1,213,31
2007-08-01,CULEX PIPIENS,T138,41.726465000000005,-87.585413,0,2007,8,1,213,31
2007-08-01,CULEX PIPIENS,T138,41.726465000000005,-87.585413,0,2007,8,1,213,31
2007-08-01,CULEX PIPIENS,T138,41.726465000000005,-87.585413,0,2007,8,1,213,31
2007-08-01,CULEX PIPIENS,T138,41.726465000000005,-87.585413,0,2007,8,1,213,31
2007-08-01,CULEX PIPIENS,T138,41.726465000000005,-87.585413,0,2007,8,1,213,31
2007-08-01,CULEX PIPIENS,T138,41.726465000000005,-87.585413,0,2007,8,1,213,31
2007-08-01,CULEX PIPIENS,T138,41.726465000000005,-87.585413,0,2007,8,1,213,31
2007-08-01,CULEX PIPIENS,T138,41.726465000000005,-87.585413,0,2007,8,1,213,31
2007-08-01,CULEX PIPIENS,T138,41.726465000000005,-87.585413,0,2007,8,1,213,31
2007-08-01,CULEX PIPIENS,T138,41.726465000000005,-87.585413,0,2007,8,1,213,31
2007-08-01,CULEX SALINARIUS,T138,41.726465000000005,-87.585413,0,2007,8,1,213,31
2007-08-01,CULEX TERRITANS,T138,41.726465000000005,-87.585413,0,2007,8,1,213,31
2007-08-01,CULEX PIPIENS/RESTUANS,T107,41.729669,-87.582699,0,2007,8,1,213,31
2007-08-01,CULEX PIPIENS,T107,41.729669,-87.582699,0,2007,8,1,213,31
2007-08-01,CULEX PIPIENS/RESTUANS,T128,41.704572,-87.56566600000001,0,2007,8,1,213,31
2007-08-01,CULEX PIPIENS/RESTUANS,T128,41.704572,-87.56566600000001,0,2007,8,1,213,31
2007-08-01,CULEX RESTUANS,T128,41.704572,-87.56566600000001,0,2007,8,1,213,31
2007-08-01,CULEX PIPIENS,T128,41.704572,-87.56566600000001,0,2007,8,1,213,31
2007-08-01,CULEX SALINARIUS,T128,41.704572,-87.56566600000001,0,2007,8,1,213,31
2007-08-01,CULEX PIPIENS/RESTUANS,T072,41.74785,-87.70271600000001,0,2007,8,1,213,31
2007-08-01,CULEX PIPIENS/RESTUANS,T072,41.74785,-87.70271600000001,0,2007,8,1,213,31
2007-08-01,CULEX PIPIENS,T072,41.74785,-87.70271600000001,0,2007,8,1,213,31
2007-08-01,CULEX PIPIENS,T072,41.74785,-87.70271600000001,0,2007,8,1,213,31
2007-08-01,CULEX PIPIENS/RESTUANS,T078,41.775051,-87.65535600000001,0,2007,8,1,213,31
2007-08-01,CULEX PIPIENS/RESTUANS,T078,41.775051,-87.65535600000001,0,2007,8,1,213,31
2007-08-01,CULEX PIPIENS/RESTUANS,T078,41.775051,-87.65535600000001,0,2007,8,1,213,31
2007-08-01,CULEX PIPIENS/RESTUANS,T097,41.644612,-87.60449799999999,0,2007,8,1,213,31
2007-08-01,CULEX PIPIENS/RESTUANS,T097,41.644612,-87.60449799999999,0,2007,8,1,213,31
2007-08-01,CULEX PIPIENS/RESTUANS,T099,41.733643,-87.55551,0,2007,8,1,213,31
2007-08-01,CULEX PIPIENS/RESTUANS,T099,41.733643,-87.55551,0,2007,8,1,213,31
2007-08-01,CULEX RESTUANS,T099,41.733643,-87.55551,0,2007,8,1,213,31
2007-08-01,CULEX PIPIENS,T099,41.733643,-87.55551,0,2007,8,1,213,31
2007-08-01,CULEX PIPIENS/RESTUANS,T100,41.717753,-87.531657,0,2007,8,1,213,31
2007-08-01,CULEX PIPIENS/RESTUANS,T100,41.717753,-87.531657,0,2007,8,1,213,31
2007-08-01,CULEX RESTUANS,T100,41.717753,-87.531657,0,2007,8,1,213,31
2007-08-01,CULEX PIPIENS,T100,41.717753,-87.531657,0,2007,8,1,213,31
2007-08-01,CULEX PIPIENS/RESTUANS,T102,41.750498,-87.605294,0,2007,8,1,213,31
2007-08-01,CULEX PIPIENS/RESTUANS,T102,41.750498,-87.605294,0,2007,8,1,213,31
2007-08-01,CULEX RESTUANS,T102,41.750498,-87.605294,0,2007,8,1,213,31
2007-08-01,CULEX RESTUANS,T102,41.750498,-87.605294,0,2007,8,1,213,31
2007-08-01,CULEX PIPIENS,T102,41.750498,-87.605294,0,2007,8,1,213,31
2007-08-01,CULEX PIPIENS/RESTUANS,T103,41.702723999999996,-87.536497,0,2007,8,1,213,31
2007-08-01,CULEX PIPIENS/RESTUANS,T103,41.702723999999996,-87.536497,0,2007,8,1,213,31
2007-08-01,CULEX PIPIENS/RESTUANS,T103,41.702723999999996,-87.536497,0,2007,8,1,213,31
2007-08-01,CULEX PIPIENS/RESTUANS,T103,41.702723999999996,-87.536497,1,2007,8,1,213,31
2007-08-01,CULEX PIPIENS/RESTUANS,T103,41.702723999999996,-87.536497,0,2007,8,1,213,31
2007-08-01,CULEX PIPIENS/RESTUANS,T103,41.702723999999996,-87.536497,0,2007,8,1,213,31
2007-08-01,CULEX PIPIENS/RESTUANS,T103,41.702723999999996,-87.536497,1,2007,8,1,213,31
2007-08-01,CULEX PIPIENS/RESTUANS,T103,41.702723999999996,-87.536497,1,2007,8,1,213,31
2007-08-01,CULEX PIPIENS/RESTUANS,T103,41.702723999999996,-87.536497,0,2007,8,1,213,31
2007-08-01,CULEX RESTUANS,T103,41.702723999999996,-87.536497,0,2007,8,1,213,31
2007-08-01,CULEX RESTUANS,T103,41.702723999999996,-87.536497,0,2007,8,1,213,31
2007-08-01,CULEX PIPIENS,T103,41.702723999999996,-87.536497,0,2007,8,1,213,31
2007-08-01,CULEX PIPIENS,T103,41.702723999999996,-87.536497,0,2007,8,1,213,31
2007-08-01,CULEX TERRITANS,T103,41.702723999999996,-87.536497,0,2007,8,1,213,31
2007-08-01,CULEX PIPIENS/RESTUANS,T027,41.984809000000006,-87.728492,0,2007,8,1,213,31
2007-08-01,CULEX PIPIENS/RESTUANS,T027,41.984809000000006,-87.728492,0,2007,8,1,213,31
2007-08-01,CULEX RESTUANS,T027,41.984809000000006,-87.728492,0,2007,8,1,213,31
2007-08-01,CULEX PIPIENS/RESTUANS,T156,41.772846,-87.740029,0,2007,8,1,213,31
2007-08-01,CULEX PIPIENS/RESTUANS,T156,41.772846,-87.740029,0,2007,8,1,213,31
2007-08-01,CULEX RESTUANS,T156,41.772846,-87.740029,0,2007,8,1,213,31
2007-08-01,CULEX PIPIENS,T156,41.772846,-87.740029,0,2007,8,1,213,31
2007-08-01,CULEX TERRITANS,T156,41.772846,-87.740029,0,2007,8,1,213,31
2007-08-01,CULEX PIPIENS/RESTUANS,T157,41.825902,-87.667827,0,2007,8,1,213,31
2007-08-01,CULEX PIPIENS,T157,41.825902,-87.667827,0,2007,8,1,213,31
2007-08-02,CULEX PIPIENS/RESTUANS,T086,41.688324,-87.676709,0,2007,8,2,214,31
2007-08-02,CULEX PIPIENS/RESTUANS,T086,41.688324,-87.676709,0,2007,8,2,214,31
2007-08-02,CULEX RESTUANS,T086,41.688324,-87.676709,0,2007,8,2,214,31
2007-08-02,CULEX PIPIENS/RESTUANS,T091,41.862292,-87.64886,0,2007,8,2,214,31
2007-08-02,CULEX RESTUANS,T091,41.862292,-87.64886,0,2007,8,2,214,31
2007-08-02,CULEX PIPIENS/RESTUANS,T096,41.731922,-87.677512,1,2007,8,2,214,31
2007-08-02,CULEX PIPIENS/RESTUANS,T096,41.731922,-87.677512,0,2007,8,2,214,31
2007-08-02,CULEX RESTUANS,T096,41.731922,-87.677512,0,2007,8,2,214,31
2007-08-02,CULEX PIPIENS,T096,41.731922,-87.677512,0,2007,8,2,214,31
2007-08-02,CULEX PIPIENS,T096,41.731922,-87.677512,0,2007,8,2,214,31
2007-08-02,CULEX SALINARIUS,T096,41.731922,-87.677512,0,2007,8,2,214,31
2007-08-02,CULEX PIPIENS/RESTUANS,T089,41.723195000000004,-87.64997,0,2007,8,2,214,31
2007-08-02,CULEX PIPIENS/RESTUANS,T090,41.868077,-87.666901,0,2007,8,2,214,31
2007-08-02,CULEX RESTUANS,T090,41.868077,-87.666901,0,2007,8,2,214,31
2007-08-02,CULEX PIPIENS/RESTUANS,T092,41.869215999999994,-87.627561,0,2007,8,2,214,31
2007-08-02,CULEX PIPIENS,T092,41.869215999999994,-87.627561,0,2007,8,2,214,31
2007-08-02,CULEX PIPIENS/RESTUANS,T135,41.662014,-87.72460799999999,0,2007,8,2,214,31
2007-08-02,CULEX PIPIENS/RESTUANS,T135,41.662014,-87.72460799999999,0,2007,8,2,214,31
2007-08-02,CULEX RESTUANS,T135,41.662014,-87.72460799999999,0,2007,8,2,214,31
2007-08-02,CULEX RESTUANS,T135,41.662014,-87.72460799999999,0,2007,8,2,214,31
2007-08-02,CULEX PIPIENS,T135,41.662014,-87.72460799999999,0,2007,8,2,214,31
2007-08-02,CULEX PIPIENS,T135,41.662014,-87.72460799999999,0,2007,8,2,214,31
2007-08-02,CULEX PIPIENS/RESTUANS,T158,41.682587,-87.707973,0,2007,8,2,214,31
2007-08-02,CULEX PIPIENS/RESTUANS,T158,41.682587,-87.707973,0,2007,8,2,214,31
2007-08-02,CULEX PIPIENS/RESTUANS,T158,41.682587,-87.707973,0,2007,8,2,214,31
2007-08-02,CULEX PIPIENS/RESTUANS,T158,41.682587,-87.707973,0,2007,8,2,214,31
2007-08-02,CULEX PIPIENS/RESTUANS,T158,41.682587,-87.707973,0,2007,8,2,214,31
2007-08-02,CULEX RESTUANS,T158,41.682587,-87.707973,0,2007,8,2,214,31
2007-08-02,CULEX PIPIENS,T158,41.682587,-87.707973,0,2007,8,2,214,31
2007-08-02,CULEX PIPIENS,T158,41.682587,-87.707973,0,2007,8,2,214,31
2007-08-02,CULEX PIPIENS/RESTUANS,T162,41.725516999999996,-87.61425799999999,0,2007,8,2,214,31
2007-08-02,CULEX PIPIENS/RESTUANS,T085,41.721474,-87.648064,0,2007,8,2,214,31
2007-08-02,CULEX RESTUANS,T085,41.721474,-87.648064,0,2007,8,2,214,31
2007-08-02,CULEX PIPIENS/RESTUANS,T088,41.869107,-87.69629300000001,0,2007,8,2,214,31
2007-08-02,CULEX RESTUANS,T088,41.869107,-87.69629300000001,0,2007,8,2,214,31
2007-08-02,CULEX PIPIENS,T088,41.869107,-87.69629300000001,0,2007,8,2,214,31
2007-08-02,CULEX PIPIENS/RESTUANS,T161,41.719059,-87.675088,0,2007,8,2,214,31
2007-08-02,CULEX PIPIENS/RESTUANS,T161,41.719059,-87.675088,0,2007,8,2,214,31
2007-08-02,CULEX RESTUANS,T161,41.719059,-87.675088,0,2007,8,2,214,31
2007-08-02,CULEX PIPIENS,T161,41.719059,-87.675088,0,2007,8,2,214,31
2007-08-02,CULEX PIPIENS/RESTUANS,T084,41.692555,-87.598865,0,2007,8,2,214,31
2007-08-02,CULEX PIPIENS/RESTUANS,T160,41.903002,-87.68826700000001,0,2007,8,2,214,31
2007-08-02,CULEX PIPIENS/RESTUANS,T160,41.903002,-87.68826700000001,0,2007,8,2,214,31
2007-08-02,CULEX PIPIENS,T160,41.903002,-87.68826700000001,0,2007,8,2,214,31
2007-08-02,CULEX PIPIENS/RESTUANS,T095,41.704336,-87.70373599999999,0,2007,8,2,214,31
2007-08-02,CULEX PIPIENS/RESTUANS,T095,41.704336,-87.70373599999999,0,2007,8,2,214,31
2007-08-02,CULEX PIPIENS/RESTUANS,T074,41.822536,-87.66634300000001,0,2007,8,2,214,31
2007-08-02,CULEX RESTUANS,T074,41.822536,-87.66634300000001,0,2007,8,2,214,31
2007-08-02,CULEX RESTUANS,T077,41.778748,-87.586427,0,2007,8,2,214,31
2007-08-02,CULEX PIPIENS/RESTUANS,T081,41.821582,-87.62779599999999,0,2007,8,2,214,31
2007-08-02,CULEX RESTUANS,T081,41.821582,-87.62779599999999,0,2007,8,2,214,31
2007-08-02,CULEX PIPIENS/RESTUANS,T082,41.803422999999995,-87.642984,0,2007,8,2,214,31
2007-08-02,CULEX RESTUANS,T082,41.803422999999995,-87.642984,0,2007,8,2,214,31
2007-08-02,CULEX PIPIENS/RESTUANS,T083,41.754292,-87.590773,0,2007,8,2,214,31
2007-08-02,CULEX PIPIENS,T083,41.754292,-87.590773,0,2007,8,2,214,31
2007-08-02,CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,0,2007,8,2,214,31
2007-08-02,CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,0,2007,8,2,214,31
2007-08-02,CULEX PIPIENS,T115,41.673408,-87.599862,0,2007,8,2,214,31
2007-08-02,CULEX PIPIENS,T115,41.673408,-87.599862,0,2007,8,2,214,31
2007-08-02,CULEX PIPIENS/RESTUANS,T138,41.726465000000005,-87.585413,0,2007,8,2,214,31
2007-08-02,CULEX PIPIENS/RESTUANS,T138,41.726465000000005,-87.585413,0,2007,8,2,214,31
2007-08-02,CULEX PIPIENS/RESTUANS,T138,41.726465000000005,-87.585413,0,2007,8,2,214,31
2007-08-02,CULEX PIPIENS/RESTUANS,T138,41.726465000000005,-87.585413,0,2007,8,2,214,31
2007-08-02,CULEX PIPIENS/RESTUANS,T138,41.726465000000005,-87.585413,0,2007,8,2,214,31
2007-08-02,CULEX PIPIENS/RESTUANS,T138,41.726465000000005,-87.585413,0,2007,8,2,214,31
2007-08-02,CULEX PIPIENS/RESTUANS,T138,41.726465000000005,-87.585413,0,2007,8,2,214,31
2007-08-02,CULEX PIPIENS/RESTUANS,T138,41.726465000000005,-87.585413,0,2007,8,2,214,31
2007-08-02,CULEX RESTUANS,T138,41.726465000000005,-87.585413,0,2007,8,2,214,31
2007-08-02,CULEX PIPIENS,T138,41.726465000000005,-87.585413,0,2007,8,2,214,31
2007-08-02,CULEX PIPIENS,T138,41.726465000000005,-87.585413,0,2007,8,2,214,31
2007-08-02,CULEX PIPIENS,T138,41.726465000000005,-87.585413,0,2007,8,2,214,31
2007-08-02,CULEX PIPIENS,T138,41.726465000000005,-87.585413,0,2007,8,2,214,31
2007-08-02,CULEX PIPIENS,T138,41.726465000000005,-87.585413,0,2007,8,2,214,31
2007-08-02,CULEX PIPIENS,T138,41.726465000000005,-87.585413,0,2007,8,2,214,31
2007-08-02,CULEX PIPIENS,T138,41.726465000000005,-87.585413,0,2007,8,2,214,31
2007-08-02,CULEX PIPIENS,T138,41.726465000000005,-87.585413,0,2007,8,2,214,31
2007-08-02,CULEX PIPIENS,T138,41.726465000000005,-87.585413,0,2007,8,2,214,31
2007-08-02,CULEX PIPIENS,T138,41.726465000000005,-87.585413,0,2007,8,2,214,31
2007-08-02,CULEX PIPIENS,T138,41.726465000000005,-87.585413,0,2007,8,2,214,31
2007-08-02,CULEX PIPIENS,T138,41.726465000000005,-87.585413,0,2007,8,2,214,31
2007-08-02,CULEX PIPIENS,T138,41.726465000000005,-87.585413,0,2007,8,2,214,31
2007-08-02,CULEX PIPIENS,T138,41.726465000000005,-87.585413,0,2007,8,2,214,31
2007-08-02,CULEX PIPIENS,T138,41.726465000000005,-87.585413,0,2007,8,2,214,31
2007-08-02,CULEX PIPIENS,T138,41.726465000000005,-87.585413,0,2007,8,2,214,31
2007-08-02,CULEX PIPIENS,T138,41.726465000000005,-87.585413,1,2007,8,2,214,31
2007-08-02,CULEX PIPIENS/RESTUANS,T200,41.678618,-87.559308,0,2007,8,2,214,31
2007-08-02,CULEX PIPIENS/RESTUANS,T200,41.678618,-87.559308,0,2007,8,2,214,31
2007-08-02,CULEX PIPIENS,T200,41.678618,-87.559308,0,2007,8,2,214,31
2007-08-02,CULEX PIPIENS,T200,41.678618,-87.559308,0,2007,8,2,214,31
2007-08-02,CULEX TERRITANS,T200,41.678618,-87.559308,0,2007,8,2,214,31
2007-08-02,CULEX TERRITANS,T200,41.678618,-87.559308,0,2007,8,2,214,31
2007-08-02,CULEX PIPIENS/RESTUANS,T206,41.737052,-87.54306700000001,0,2007,8,2,214,31
2007-08-02,CULEX PIPIENS/RESTUANS,T209,41.740641,-87.546587,0,2007,8,2,214,31
2007-08-02,CULEX RESTUANS,T209,41.740641,-87.546587,0,2007,8,2,214,31
2007-08-02,CULEX PIPIENS,T209,41.740641,-87.546587,0,2007,8,2,214,31
2007-08-02,CULEX TERRITANS,T209,41.740641,-87.546587,0,2007,8,2,214,31
2007-08-02,CULEX PIPIENS/RESTUANS,T212,41.680946,-87.535198,1,2007,8,2,214,31
2007-08-02,CULEX PIPIENS/RESTUANS,T212,41.680946,-87.535198,0,2007,8,2,214,31
2007-08-02,CULEX PIPIENS/RESTUANS,T212,41.680946,-87.535198,0,2007,8,2,214,31
2007-08-02,CULEX RESTUANS,T212,41.680946,-87.535198,0,2007,8,2,214,31
2007-08-02,CULEX PIPIENS,T212,41.680946,-87.535198,0,2007,8,2,214,31
2007-08-02,CULEX PIPIENS,T212,41.680946,-87.535198,0,2007,8,2,214,31
2007-08-02,CULEX PIPIENS,T212,41.680946,-87.535198,0,2007,8,2,214,31
2007-08-02,CULEX PIPIENS,T212,41.680946,-87.535198,0,2007,8,2,214,31
2007-08-02,CULEX TERRITANS,T212,41.680946,-87.535198,0,2007,8,2,214,31
2007-08-02,CULEX PIPIENS/RESTUANS,T215,41.686398,-87.531635,0,2007,8,2,214,31
2007-08-02,CULEX PIPIENS/RESTUANS,T215,41.686398,-87.531635,0,2007,8,2,214,31
2007-08-02,CULEX PIPIENS/RESTUANS,T215,41.686398,-87.531635,0,2007,8,2,214,31
2007-08-02,CULEX PIPIENS/RESTUANS,T215,41.686398,-87.531635,0,2007,8,2,214,31
2007-08-02,CULEX RESTUANS,T215,41.686398,-87.531635,0,2007,8,2,214,31
2007-08-02,CULEX TERRITANS,T215,41.686398,-87.531635,0,2007,8,2,214,31
2007-08-02,CULEX TERRITANS,T215,41.686398,-87.531635,0,2007,8,2,214,31
2007-08-02,CULEX PIPIENS/RESTUANS,T107,41.729669,-87.582699,0,2007,8,2,214,31
2007-08-02,CULEX PIPIENS,T107,41.729669,-87.582699,0,2007,8,2,214,31
2007-08-02,CULEX PIPIENS/RESTUANS,T128,41.704572,-87.56566600000001,0,2007,8,2,214,31
2007-08-02,CULEX PIPIENS,T128,41.704572,-87.56566600000001,0,2007,8,2,214,31
2007-08-02,CULEX PIPIENS/RESTUANS,T097,41.644612,-87.60449799999999,0,2007,8,2,214,31
2007-08-02,CULEX PIPIENS/RESTUANS,T097,41.644612,-87.60449799999999,0,2007,8,2,214,31
2007-08-02,CULEX PIPIENS,T097,41.644612,-87.60449799999999,0,2007,8,2,214,31
2007-08-02,CULEX PIPIENS/RESTUANS,T099,41.733643,-87.55551,0,2007,8,2,214,31
2007-08-02,CULEX PIPIENS,T099,41.733643,-87.55551,0,2007,8,2,214,31
2007-08-02,CULEX PIPIENS/RESTUANS,T100,41.717753,-87.531657,0,2007,8,2,214,31
2007-08-02,CULEX PIPIENS,T100,41.717753,-87.531657,0,2007,8,2,214,31
2007-08-02,CULEX PIPIENS/RESTUANS,T102,41.750498,-87.605294,0,2007,8,2,214,31
2007-08-02,CULEX RESTUANS,T102,41.750498,-87.605294,0,2007,8,2,214,31
2007-08-02,CULEX PIPIENS,T102,41.750498,-87.605294,0,2007,8,2,214,31
2007-08-02,CULEX PIPIENS/RESTUANS,T103,41.702723999999996,-87.536497,0,2007,8,2,214,31
2007-08-02,CULEX PIPIENS/RESTUANS,T103,41.702723999999996,-87.536497,0,2007,8,2,214,31
2007-08-02,CULEX PIPIENS/RESTUANS,T103,41.702723999999996,-87.536497,0,2007,8,2,214,31
2007-08-02,CULEX PIPIENS/RESTUANS,T103,41.702723999999996,-87.536497,0,2007,8,2,214,31
2007-08-02,CULEX PIPIENS/RESTUANS,T103,41.702723999999996,-87.536497,0,2007,8,2,214,31
2007-08-02,CULEX PIPIENS/RESTUANS,T103,41.702723999999996,-87.536497,0,2007,8,2,214,31
2007-08-02,CULEX RESTUANS,T103,41.702723999999996,-87.536497,0,2007,8,2,214,31
2007-08-02,CULEX PIPIENS,T103,41.702723999999996,-87.536497,0,2007,8,2,214,31
2007-08-02,CULEX PIPIENS,T103,41.702723999999996,-87.536497,0,2007,8,2,214,31
2007-08-02,CULEX TERRITANS,T103,41.702723999999996,-87.536497,0,2007,8,2,214,31
2007-08-02,CULEX PIPIENS,T157,41.825902,-87.667827,0,2007,8,2,214,31
2007-08-03,CULEX PIPIENS/RESTUANS,T215,41.686398,-87.531635,0,2007,8,3,215,31
2007-08-03,CULEX PIPIENS,T215,41.686398,-87.531635,0,2007,8,3,215,31
2007-08-03,CULEX PIPIENS,T215,41.686398,-87.531635,0,2007,8,3,215,31
2007-08-03,CULEX PIPIENS,T215,41.686398,-87.531635,0,2007,8,3,215,31
2007-08-03,CULEX PIPIENS,T215,41.686398,-87.531635,0,2007,8,3,215,31
2007-08-07,CULEX PIPIENS/RESTUANS,T002,41.95469,-87.800991,0,2007,8,7,219,32
2007-08-07,CULEX RESTUANS,T002,41.95469,-87.800991,0,2007,8,7,219,32
2007-08-07,CULEX PIPIENS,T002,41.95469,-87.800991,0,2007,8,7,219,32
2007-08-07,CULEX PIPIENS/RESTUANS,T007,41.994991,-87.769279,0,2007,8,7,219,32
2007-08-07,CULEX PIPIENS,T007,41.994991,-87.769279,0,2007,8,7,219,32
2007-08-07,CULEX PIPIENS/RESTUANS,T015,41.974089,-87.824812,0,2007,8,7,219,32
2007-08-07,CULEX RESTUANS,T015,41.974089,-87.824812,0,2007,8,7,219,32
2007-08-07,CULEX PIPIENS,T015,41.974089,-87.824812,1,2007,8,7,219,32
2007-08-07,CULEX PIPIENS/RESTUANS,T045,41.9216,-87.666455,0,2007,8,7,219,32
2007-08-07,CULEX PIPIENS,T045,41.9216,-87.666455,0,2007,8,7,219,32
2007-08-07,CULEX PIPIENS/RESTUANS,T046,41.891118,-87.65449100000001,0,2007,8,7,219,32
2007-08-07,CULEX PIPIENS,T046,41.891118,-87.65449100000001,0,2007,8,7,219,32
2007-08-07,CULEX PIPIENS/RESTUANS,T048,41.867108,-87.654224,0,2007,8,7,219,32
2007-08-07,CULEX PIPIENS,T048,41.867108,-87.654224,0,2007,8,7,219,32
2007-08-07,CULEX PIPIENS/RESTUANS,T049,41.896282,-87.655232,0,2007,8,7,219,32
2007-08-07,CULEX PIPIENS,T049,41.896282,-87.655232,0,2007,8,7,219,32
2007-08-07,CULEX PIPIENS/RESTUANS,T050,41.919343,-87.694259,0,2007,8,7,219,32
2007-08-07,CULEX PIPIENS,T050,41.919343,-87.694259,0,2007,8,7,219,32
2007-08-07,CULEX PIPIENS/RESTUANS,T054,41.921965,-87.632085,0,2007,8,7,219,32
2007-08-07,CULEX PIPIENS/RESTUANS,T086,41.688324,-87.676709,0,2007,8,7,219,32
2007-08-07,CULEX PIPIENS/RESTUANS,T086,41.688324,-87.676709,0,2007,8,7,219,32
2007-08-07,CULEX RESTUANS,T086,41.688324,-87.676709,0,2007,8,7,219,32
2007-08-07,CULEX PIPIENS,T086,41.688324,-87.676709,0,2007,8,7,219,32
2007-08-07,CULEX PIPIENS,T086,41.688324,-87.676709,0,2007,8,7,219,32
2007-08-07,CULEX PIPIENS/RESTUANS,T091,41.862292,-87.64886,0,2007,8,7,219,32
2007-08-07,CULEX PIPIENS,T091,41.862292,-87.64886,0,2007,8,7,219,32
2007-08-07,CULEX PIPIENS/RESTUANS,T094,41.720848,-87.666014,0,2007,8,7,219,32
2007-08-07,CULEX PIPIENS,T094,41.720848,-87.666014,0,2007,8,7,219,32
2007-08-07,CULEX PIPIENS/RESTUANS,T096,41.731922,-87.677512,0,2007,8,7,219,32
2007-08-07,CULEX RESTUANS,T096,41.731922,-87.677512,0,2007,8,7,219,32
2007-08-07,CULEX PIPIENS,T096,41.731922,-87.677512,0,2007,8,7,219,32
2007-08-07,CULEX SALINARIUS,T096,41.731922,-87.677512,0,2007,8,7,219,32
2007-08-07,CULEX PIPIENS/RESTUANS,T129,41.891126,-87.61156,0,2007,8,7,219,32
2007-08-07,CULEX PIPIENS/RESTUANS,T143,41.999128999999996,-87.795585,1,2007,8,7,219,32
2007-08-07,CULEX PIPIENS,T143,41.999128999999996,-87.795585,1,2007,8,7,219,32
2007-08-07,CULEX PIPIENS/RESTUANS,T148,42.01743,-87.68776899999999,0,2007,8,7,219,32
2007-08-07,CULEX PIPIENS,T148,42.01743,-87.68776899999999,0,2007,8,7,219,32
2007-08-07,CULEX PIPIENS/RESTUANS,T153,41.907645,-87.760886,0,2007,8,7,219,32
2007-08-07,CULEX PIPIENS,T153,41.907645,-87.760886,0,2007,8,7,219,32
2007-08-07,CULEX PIPIENS/RESTUANS,T159,41.732984,-87.649642,0,2007,8,7,219,32
2007-08-07,CULEX RESTUANS,T159,41.732984,-87.649642,0,2007,8,7,219,32
2007-08-07,CULEX PIPIENS,T159,41.732984,-87.649642,0,2007,8,7,219,32
2007-08-07,CULEX TERRITANS,T159,41.732984,-87.649642,0,2007,8,7,219,32
2007-08-07,CULEX PIPIENS/RESTUANS,T009,41.981964000000005,-87.812827,0,2007,8,7,219,32
2007-08-07,CULEX RESTUANS,T009,41.981964000000005,-87.812827,0,2007,8,7,219,32
2007-08-07,CULEX PIPIENS,T009,41.981964000000005,-87.812827,0,2007,8,7,219,32
2007-08-07,CULEX PIPIENS/RESTUANS,T011,41.944869,-87.832763,1,2007,8,7,219,32
2007-08-07,CULEX RESTUANS,T011,41.944869,-87.832763,0,2007,8,7,219,32
2007-08-07,CULEX PIPIENS,T011,41.944869,-87.832763,1,2007,8,7,219,32
2007-08-07,CULEX PIPIENS/RESTUANS,T016,42.011601,-87.81150600000001,0,2007,8,7,219,32
2007-08-07,CULEX PIPIENS,T016,42.011601,-87.81150600000001,1,2007,8,7,219,32
2007-08-07,CULEX PIPIENS,T019,41.94983,-87.69845699999999,0,2007,8,7,219,32
2007-08-07,CULEX PIPIENS/RESTUANS,T025,41.979243,-87.750938,0,2007,8,7,219,32
2007-08-07,CULEX PIPIENS,T025,41.979243,-87.750938,0,2007,8,7,219,32
2007-08-07,CULEX PIPIENS/RESTUANS,T028,41.986921,-87.689778,0,2007,8,7,219,32
2007-08-07,CULEX PIPIENS,T028,41.986921,-87.689778,0,2007,8,7,219,32
2007-08-07,CULEX PIPIENS/RESTUANS,T031,41.801497999999995,-87.763416,0,2007,8,7,219,32
